timestamp_utc,coin_id,price_usd,error,total_volume_usd,hourly_increase,price-soc correlation,price-pop,predicted_social_volume
2025-05-28 00:00:00,bitget-token,4.906463381785552,0.03347288562861681,209038105.16411945,0.0008929366242758086,0.5,0.5,0.001543328631669283
2025-05-28 01:00:00,bitget-token,4.903766379866984,0.031647125817208174,209038105.16411945,-0.0026970019185674765,0.5,0.5,0.001543328631669283
2025-05-28 02:00:00,bitget-token,4.901218001631122,0.03266176332117656,209038105.16411945,-0.002548378235861719,0.5,0.5,0.001543328631669283
2025-05-28 03:00:00,bitget-token,4.897407562479623,0.03563496026342398,209038105.16411945,-0.0038104391514984393,0.5,0.5,0.001543328631669283
2025-05-28 04:00:00,bitget-token,4.896363952245378,0.03379372819702343,209038105.16411945,-0.0010436102342457154,0.5,0.5,0.001543328631669283
2025-05-28 05:00:00,bitget-token,4.895923945235313,0.027823561429183446,209038105.16411945,-0.00044000701006510214,0.5,0.5,0.001543328631669283
2025-05-28 06:00:00,bitget-token,4.895312575885723,0.025434699355073268,209038105.16411945,-0.0006113693495899497,0.5,0.5,0.001543328631669283
2025-05-28 07:00:00,bitget-token,4.895505509532655,0.024384291987961135,209038105.16411945,0.00019293364693226067,0.5,0.5,0.001543328631669283
2025-05-28 08:00:00,bitget-token,4.899633455651429,0.024254237109843788,209038105.16411945,0.004127946118774215,0.5,0.5,0.001543328631669283
2025-05-28 09:00:00,bitget-token,4.906055944247235,0.028952393186457037,209038105.16411945,0.0064224885958054576,0.5,0.5,0.001543328631669283
2025-05-28 10:00:00,bitget-token,4.921146742270643,0.0346094286281259,209038105.16411945,0.015090798023408673,0.5,0.5,0.001543328631669283
2025-05-28 11:00:00,bitget-token,4.938377716707528,0.03676588480388103,209038105.16411945,0.017230974436884754,0.5,0.5,0.001543328631669283
2025-05-28 12:00:00,bitget-token,4.949528729042308,0.036441533312696985,209038105.16411945,0.011151012334779456,0.5,0.5,0.001543328631669283
2025-05-28 13:00:00,bitget-token,4.952086126612079,0.037078819416397145,209038105.16411945,0.002557397569770785,0.5,0.5,0.001543328631669283
2025-05-28 14:00:00,bitget-token,4.949163199556539,0.0382051703644159,209038105.16411945,-0.0029229270555400965,0.5,0.5,0.001543328631669283
2025-05-28 15:00:00,bitget-token,4.946707842283896,0.03839913597364399,209038105.16411945,-0.0024553572726430063,0.5,0.5,0.001543328631669283
2025-05-28 16:00:00,bitget-token,4.946709262242674,0.03925824779379442,209038105.16411945,1.419958777635344e-06,0.5,0.5,0.001543328631669283
2025-05-28 17:00:00,bitget-token,4.948012707966925,0.041973973280641716,209038105.16411945,0.0013034457242524055,0.5,0.5,0.001543328631669283
2025-05-28 18:00:00,bitget-token,4.951224260694931,0.038689696267152185,209038105.16411945,0.0032115527280047475,0.5,0.5,0.001543328631669283
2025-05-28 19:00:00,bitget-token,4.954118299556647,0.036120864104440466,209038105.16411945,0.002894038861716979,0.5,0.5,0.001543328631669283
2025-05-28 20:00:00,bitget-token,4.955360463867827,0.03001691375734072,209038105.16411945,0.0012421643111786551,0.5,0.5,0.001543328631669283
2025-05-28 21:00:00,bitget-token,4.960093719644297,0.025909846399695256,209038105.16411945,0.004733255776470351,0.5,0.5,0.0022430235985666513
2025-05-28 22:00:00,bitget-token,4.962866501494355,0.025227688302728337,209038105.16411945,0.0027727818500589228,0.5,0.5,0.0022430235985666513
2025-05-28 23:00:00,bitget-token,4.96304483740777,0.02448119818614738,209038105.16411945,0.00017833591341442911,0.5,0.5,0.0022430235985666513
