timestamp_utc,coin_id,price_usd,total_volume_usd,social_volume_2025_04_02,sentiment_2025_04_02
2025-04-02 05:00:00,stellar,0.2681749001373239,154170235.5890772,48.0,9.539458990097
2025-04-02 06:00:00,stellar,0.265275564693591,164587323.33451906,48.0,9.539458990097
2025-04-02 07:00:00,stellar,0.2645999869389869,164263765.27396032,48.0,9.539458990097
2025-04-02 08:00:00,stellar,0.2660718863074064,188445171.8542888,48.0,9.539458990097
2025-04-02 09:00:00,stellar,0.2655031813299883,176763852.48231733,48.0,9.539458990097
2025-04-02 10:00:00,stellar,0.2673149604306694,178212642.77539346,48.0,9.539458990097
2025-04-02 11:00:00,stellar,0.2675657509615987,175822430.20127437,48.0,9.539458990097
2025-04-02 12:00:00,stellar,0.2669404474768858,178451901.89654157,48.0,9.539458990097
2025-04-02 13:00:00,stellar,0.2684307403999753,174763208.69388363,48.0,9.539458990097
2025-04-02 14:00:00,stellar,0.2688663792156384,180131088.94770178,48.0,9.539458990097
2025-04-02 15:00:00,stellar,0.2700575234431749,171111777.1024274,48.0,9.539458990097
2025-04-02 16:00:00,stellar,0.2733144864382025,181090090.6525516,48.0,9.539458990097
2025-04-02 17:00:00,stellar,0.2731515547531146,177349609.71368328,48.0,9.539458990097
2025-04-02 18:00:00,stellar,0.2706774278201427,168351091.08399686,48.0,9.539458990097
2025-04-02 19:00:00,stellar,0.2711393370988008,176358138.95628735,48.0,9.539458990097
2025-04-02 20:00:00,stellar,0.2711393370988008,176358138.95628735,48.0,9.539458990097
2025-04-02 21:00:00,stellar,0.2711393370988008,176358138.95628735,48.0,9.539458990097
2025-04-02 22:00:00,stellar,0.2711393370988008,176358138.95628735,48.0,9.539458990097
2025-04-02 23:00:00,stellar,0.2711393370988008,176358138.95628735,48.0,9.539458990097
2025-04-02 00:00:00,dai,0.9996816087497123,109770122.06850168,10.0,1.546320557594
2025-04-02 01:00:00,dai,0.9995688349393062,105658509.94195196,10.0,1.546320557594
2025-04-02 02:00:00,dai,0.9994451447806624,107767504.42770176,10.0,1.546320557594
2025-04-02 03:00:00,dai,0.9996766099027796,105152770.60507873,10.0,1.546320557594
2025-04-02 04:00:00,dai,0.9996842757799426,102424035.9706116,10.0,1.546320557594
2025-04-02 05:00:00,dai,0.9999924667539984,101993204.23610124,10.0,1.546320557594
2025-04-02 06:00:00,dai,0.9998640326034768,102413882.2262354,10.0,1.546320557594
2025-04-02 07:00:00,dai,0.999743898299826,104456250.23110484,10.0,1.546320557594
2025-04-02 08:00:00,dai,0.9998327011792932,103392140.13044344,10.0,1.546320557594
2025-04-02 09:00:00,dai,0.9997553247138512,100509676.08592167,10.0,1.546320557594
2025-04-02 10:00:00,dai,0.9999153980589264,103058200.427854,10.0,1.546320557594
2025-04-02 11:00:00,dai,0.9997001630113388,100981615.05017588,10.0,1.546320557594
2025-04-02 12:00:00,dai,0.999788976237196,107576245.04019432,10.0,1.546320557594
2025-04-02 13:00:00,dai,0.9997127659574684,106154761.93646067,10.0,1.546320557594
2025-04-02 14:00:00,dai,1.0000164190345715,102942601.93712433,10.0,1.546320557594
2025-04-02 15:00:00,dai,0.9998336004913984,104570716.84600218,10.0,1.546320557594
